language,languageLabel,statusLabel,native,ISO,countryLabel,IDH,coordinates,Population
http://www.wikidata.org/entity/Q3447440,Bwile,6b amenazada,24800,bwc,República Democrática del Congo,0.457,Point(23.656 -2.88),86790567
http://www.wikidata.org/entity/Q1192295,Juǀʼhoansi,4 educacional,33600,ktz,Namibia,0.647,Point(17.0 -23.0),2533794
http://www.wikidata.org/entity/Q1845148,Zemba,5 en desarrollo,22000,dhm,Namibia,0.647,Point(17.0 -23.0),2533794
http://www.wikidata.org/entity/Q8053347,Yeyi,6b amenazada,24000,yey,Namibia,0.647,Point(17.0 -23.0),2533794
http://www.wikidata.org/entity/Q2411063,Pero,6a vigorosa,25000,pip,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q3438350,Dijim-Bwilim,5 en desarrollo,25000,cfa,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q3913357,Uneme,6b amenazada,19800,une,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q3914879,Kamo,6a vigorosa,20000,kcq,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q3914907,Tula,6a vigorosa,30000,tul,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q788423,Amba,6b amenazada,40100,rwm,Uganda,0.516,Point(32.39 1.28),42862958
http://www.wikidata.org/entity/Q56494,Oji-Cree,8a moribunda,10500,ojs,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q2840988,Northern Amami Ōshima,7 en transición,10000,ryn,Japón,0.909,Point(136.0 35.0),126434565
http://www.wikidata.org/entity/Q33947,sami septentrional,2 provincial,20000,sme,Noruega,0.957,Point(11.0 65.0),5391369
http://www.wikidata.org/entity/Q33947,sami septentrional,2 provincial,25700,sme,Noruega,0.957,Point(11.0 65.0),5391369
http://www.wikidata.org/entity/Q33947,sami septentrional,6b amenazada,20000,sme,Noruega,0.957,Point(11.0 65.0),5391369
http://www.wikidata.org/entity/Q33947,sami septentrional,6b amenazada,25700,sme,Noruega,0.957,Point(11.0 65.0),5391369
http://www.wikidata.org/entity/Q33569,hawaiano,2 provincial,26205,haw,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q33569,hawaiano,2 provincial,27200,haw,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q1185127,criollo luisiano,8a moribunda,10000,lou,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q33947,sami septentrional,2 provincial,20000,sme,Finlandia,0.883,Point(27.0 65.0),5501043
http://www.wikidata.org/entity/Q33947,sami septentrional,2 provincial,25700,sme,Finlandia,0.883,Point(27.0 65.0),5501043
http://www.wikidata.org/entity/Q33947,sami septentrional,6b amenazada,20000,sme,Finlandia,0.883,Point(27.0 65.0),5501043
http://www.wikidata.org/entity/Q33947,sami septentrional,6b amenazada,25700,sme,Finlandia,0.883,Point(27.0 65.0),5501043
http://www.wikidata.org/entity/Q33947,sami septentrional,2 provincial,20000,sme,Suecia,0.907,Point(15.0 61.0),10379295
http://www.wikidata.org/entity/Q33947,sami septentrional,2 provincial,25700,sme,Suecia,0.907,Point(15.0 61.0),10379295
http://www.wikidata.org/entity/Q33947,sami septentrional,6b amenazada,20000,sme,Suecia,0.907,Point(15.0 61.0),10379295
http://www.wikidata.org/entity/Q33947,sami septentrional,6b amenazada,25700,sme,Suecia,0.907,Point(15.0 61.0),10379295
http://www.wikidata.org/entity/Q36202,ladino,6b amenazada,30000,lld,Italia,0.873,Point(12.5 42.5),60317000
http://www.wikidata.org/entity/Q33856,papiamento,1 nacional,20000,pap,Países Bajos,0.922,Point(5.55 52.316666666),17282163
http://www.wikidata.org/entity/Q33856,papiamento,1 nacional,20000,pap,Países Bajos,0.931,Point(5.55 52.316666666),17282163
http://www.wikidata.org/entity/Q33626,Idioma harari,4 educacional,25810,har,Etiopía,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q35123,Bussa,6b amenazada,19020,dox,Etiopía,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q56681,Komo,6a vigorosa,18530,xom,Etiopía,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q56724,Idioma majang,4 educacional,18500,mpe,Etiopía,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q34075,mahorés,5 en desarrollo,15200,swb,Francia,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q35452,Bislama,1 nacional,10000,bis,Francia,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q36763,Idioma tuamotu,6b amenazada,15000,pmt,Francia,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q13223,xibe,6b amenazada,30000,sjo,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q34208,wají,6a vigorosa,30000,wbl,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q35833,Ladakhi,5 en desarrollo,27000,lbj,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q36612,sherpa,5 en desarrollo,16012,xsr,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q56594,zaiwa,5 en desarrollo,30000,atb,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q13223,xibe,6b amenazada,30000,sjo,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q34208,wají,6a vigorosa,30000,wbl,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q35833,Ladakhi,5 en desarrollo,27000,lbj,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q36612,sherpa,5 en desarrollo,16012,xsr,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q56594,zaiwa,5 en desarrollo,30000,atb,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q34849,Andi,6b amenazada,20000,ani,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q36452,nenezo,6b amenazada,21926,yrk,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q36452,nenezo,6b amenazada,24000,yrk,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q36498,Aghul,6a vigorosa,29300,agx,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q36584,Livvi-Karelian,5 en desarrollo,30770,olo,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q36853,Idioma tsajur,6b amenazada,23000,tkr,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q35861,Kryts,6b amenazada,10000,kry,Azerbaiyán,0.751,Point(47.7 40.3),10127874
http://www.wikidata.org/entity/Q36853,Idioma tsajur,6b amenazada,23000,tkr,Azerbaiyán,0.751,Point(47.7 40.3),10127874
http://www.wikidata.org/entity/Q34067,esvano,7 en transición,15000,sva,Georgia,0.754,Point(43.733330555 42.016669444),3717100
http://www.wikidata.org/entity/Q2196866,Palue,6a vigorosa,10000,ple,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q2319877,Hawu,5 en desarrollo,10000,hvn,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q56586,Wargli,6b amenazada,20000,oua,Argelia,0.754,Point(1.0 28.0),41318142
http://www.wikidata.org/entity/Q35112,quechua cajamarquino,6b amenazada,30000,qvc,Perú,0.75,Point(-76.0 -9.4),29381884
http://www.wikidata.org/entity/Q35519,Incahuasi-Cañaris,5 en desarrollo,20000,quf,Perú,0.75,Point(-76.0 -9.4),29381884
http://www.wikidata.org/entity/Q35880,quechua lamista,6b amenazada,15000,qvs,Perú,0.75,Point(-76.0 -9.4),29381884
http://www.wikidata.org/entity/Q36964,quechua de Yauyos,8a moribunda,13000,qux,Perú,0.75,Point(-76.0 -9.4),29381884
http://www.wikidata.org/entity/Q36374,Nzakambay,5 en desarrollo,31500,nzy,Chad,0.404,Point(19.4 15.466667),15477751
http://www.wikidata.org/entity/Q56893,Kibet,6a vigorosa,18500,kie,Chad,0.404,Point(19.4 15.466667),15477751
http://www.wikidata.org/entity/Q713643,Karanga,6b amenazada,10000,kth,Chad,0.404,Point(19.4 15.466667),15477751
http://www.wikidata.org/entity/Q36239,lengua de señas neozelandesa,6b amenazada,20200,nzs,Nueva Zelanda,0.917,Point(174.0 -41.2),5112300
http://www.wikidata.org/entity/Q11059,sánscrito,4 educacional,26490,san,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33362,Juang,5 en desarrollo,30875,jun,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q35679,konda,5 en desarrollo,20000,kfc,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q35833,Ladakhi,5 en desarrollo,27000,lbj,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q36612,sherpa,5 en desarrollo,16012,xsr,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q37011,Zo,5 en desarrollo,20900,zom,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q56235,Idioma anal,5 en desarrollo,23000,anm,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q36699,Pijin,3 amplia comunicación,25000,pis,Islas Salomón,0.546,Point(159.816666666 -9.466666666),611343
http://www.wikidata.org/entity/Q35452,Bislama,1 nacional,10000,bis,Vanuatu,0.603,Point(168.016669444 -16.633330555),276244
http://www.wikidata.org/entity/Q33295,fiyiano,4 educacional,20000,fij,Fiyi,0.741,Point(178.0 -18.0),905502
http://www.wikidata.org/entity/Q36946,Idioma warao,6a vigorosa,28100,wba,Venezuela,0.761,Point(-67.0 8.0),28515829
http://www.wikidata.org/entity/Q56611,kariña,6b amenazada,10000,car,Venezuela,0.761,Point(-67.0 8.0),28515829
http://www.wikidata.org/entity/Q36946,Idioma warao,6a vigorosa,28100,wba,Guyana,0.654,Point(-59.316667 5.733333),777859
http://www.wikidata.org/entity/Q56611,kariña,6b amenazada,10000,car,Guyana,0.654,Point(-59.316667 5.733333),777859
http://www.wikidata.org/entity/Q35177,Idioma chortí,5 en desarrollo,30000,caa,Guatemala,0.627,Point(-90.25 15.5),17263239
http://www.wikidata.org/entity/Q35177,Idioma chortí,5 en desarrollo,30000,caa,Honduras,0.606,Point(-86.816667 14.633333),9265067
http://www.wikidata.org/entity/Q37011,Zo,5 en desarrollo,20900,zom,Birmania,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q56235,Idioma anal,5 en desarrollo,23000,anm,Birmania,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q56594,zaiwa,5 en desarrollo,30000,atb,Birmania,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q56994,Bwe Karen,6b amenazada,17200,bwe,Birmania,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q36612,sherpa,5 en desarrollo,16012,xsr,Nepal,0.574,Point(84.0 28.0),30327877
http://www.wikidata.org/entity/Q34208,wají,6a vigorosa,30000,wbl,Pakistán,0.562,Point(71.0 30.0),216565318
http://www.wikidata.org/entity/Q34208,wají,6a vigorosa,30000,wbl,Tayikistán,0.65,Point(71.366667 38.583333),8921343
http://www.wikidata.org/entity/Q34247,yagnobi,6b amenazada,12000,yai,Tayikistán,0.65,Point(71.366667 38.583333),8921343
http://www.wikidata.org/entity/Q34196,waigali,6a vigorosa,11500,wbk,Afganistán,0.498,Point(66.0 34.0),36643815
http://www.wikidata.org/entity/Q34208,wají,6a vigorosa,30000,wbl,Afganistán,0.498,Point(66.0 34.0),36643815
http://www.wikidata.org/entity/Q34914,Bofi,6a vigorosa,23500,bff,República Centroafricana,0.367,Point(20.9 6.7),4659080
http://www.wikidata.org/entity/Q56681,Komo,6a vigorosa,18530,xom,Sudán del Sur,0.388,Point(30.0 7.0),12575714
http://www.wikidata.org/entity/Q36375,Puguli,6a vigorosa,14300,pug,Burkina Faso,0.423,Point(-2.066667 12.266667),19193382
http://www.wikidata.org/entity/Q56733,Lele,6a vigorosa,26000,lel,República Democrática del Congo,0.457,Point(23.656 -2.88),86790567
http://www.wikidata.org/entity/Q35110,Idioma bubi,6b amenazada,20000,bvb,Guinea Ecuatorial,0.591,Point(10.0 1.5),1267689
http://www.wikidata.org/entity/Q35568,Landoma,6a vigorosa,15000,ldm,Guinea,0.459,Point(-11.0 10.0),12717176
http://www.wikidata.org/entity/Q35586,krobu,6a vigorosa,9920,kxb,Costa de Marfil,0.492,Point(-6.0 8.0),24294750
http://www.wikidata.org/entity/Q34862,bagolan,5 en desarrollo,14000,bgj,Camerún,0.556,Point(12.0 7.0),24053727
http://www.wikidata.org/entity/Q35299,Dowayo,5 en desarrollo,18000,dow,Camerún,0.556,Point(12.0 7.0),24053727
http://www.wikidata.org/entity/Q36374,Nzakambay,5 en desarrollo,31500,nzy,Camerún,0.556,Point(12.0 7.0),24053727
http://www.wikidata.org/entity/Q36428,Kpwe,6b amenazada,32000,bri,Camerún,0.556,Point(12.0 7.0),24053727
http://www.wikidata.org/entity/Q56272,Bana,5 en desarrollo,23000,bcw,Camerún,0.556,Point(12.0 7.0),24053727
http://www.wikidata.org/entity/Q56747,Ghadamès,6b amenazada,13100,gha,Libia,0.706,Point(17.0 27.0),6678567
http://www.wikidata.org/entity/Q36570,Gadal,6a vigorosa,26900,tda,Níger,0.354,Point(10.0 17.0),21477348
http://www.wikidata.org/entity/Q43328,Miya,6a vigorosa,30000,mkf,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q56301,duwai,6a vigorosa,11400,dbp,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q56811,Kanakuru,5 en desarrollo,20000,kna,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q9314,gaélico escocés,2 provincial,57000,gla,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q9314,gaélico escocés,2 provincial,60130,gla,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q13193,lengua de señas quebequesa,5 en desarrollo,50000,fcs,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q530384,Dakota,7 en transición,20000,dak,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q34203,yaeyama,7 en transición,47600,rys,Japón,0.909,Point(136.0 35.0),126434565
http://www.wikidata.org/entity/Q9314,gaélico escocés,2 provincial,57000,gla,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q9314,gaélico escocés,2 provincial,60130,gla,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q33262,idioma chamorro,1 nacional,64300,cha,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q36280,marshalés,1 nacional,43900,mah,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q36280,marshalés,1 nacional,61000,mah,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q530384,Dakota,7 en transición,20000,dak,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q13357,meänkieli,8a moribunda,60000,fit,Finlandia,0.883,Point(27.0 65.0),5501043
http://www.wikidata.org/entity/Q33557,carelio,6b amenazada,35600,krl,Finlandia,0.883,Point(27.0 65.0),5501043
http://www.wikidata.org/entity/Q513736,Baltic Romani,5 en desarrollo,50000,rml,Finlandia,0.883,Point(27.0 65.0),5501043
http://www.wikidata.org/entity/Q13357,meänkieli,8a moribunda,60000,fit,Suecia,0.907,Point(15.0 61.0),10379295
http://www.wikidata.org/entity/Q152965,alemán silesio,6a vigorosa,22900,sli,Polonia,0.843,Point(19.0 52.0),38382576
http://www.wikidata.org/entity/Q513736,Baltic Romani,5 en desarrollo,50000,rml,Polonia,0.843,Point(19.0 52.0),38382576
http://www.wikidata.org/entity/Q513736,Baltic Romani,5 en desarrollo,50000,rml,Lituania,0.839,Point(24.0 55.2),2790842
http://www.wikidata.org/entity/Q680517,Idioma walser,6b amenazada,22780,wae,Italia,0.873,Point(12.5 42.5),60317000
http://www.wikidata.org/entity/Q13199,romanche,2 provincial,40039,roh,Suiza,0.93,Point(8.231973 46.798562),8466017
http://www.wikidata.org/entity/Q680517,Idioma walser,6b amenazada,22780,wae,Suiza,0.93,Point(8.231973 46.798562),8466017
http://www.wikidata.org/entity/Q27567,abaza,5 en desarrollo,48000,abq,Turquía,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q35233,chuj,5 en desarrollo,43370,cac,México,0.756,Point(-102.0 23.0),124777324
http://www.wikidata.org/entity/Q35575,Idioma Wixarika,5 en desarrollo,47625,hch,México,0.756,Point(-102.0 23.0),124777324
http://www.wikidata.org/entity/Q36388,nubi,6b amenazada,42000,kcn,Kenia,0.548,Point(38.0 0.1),48468138
http://www.wikidata.org/entity/Q56637,Daasanach,5 en desarrollo,60500,dsh,Kenia,0.548,Point(38.0 0.1),48468138
http://www.wikidata.org/entity/Q29292,argobba,4 educacional,43700,agj,Etiopía,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q35691,Libido,4 educacional,64000,liq,Etiopía,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q56637,Daasanach,5 en desarrollo,60500,dsh,Etiopía,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q9314,gaélico escocés,2 provincial,57000,gla,Reino Unido,0.922,Point(-2.0 54.6),66022273
http://www.wikidata.org/entity/Q9314,gaélico escocés,2 provincial,60130,gla,Reino Unido,0.922,Point(-2.0 54.6),66022273
http://www.wikidata.org/entity/Q27567,abaza,5 en desarrollo,48000,abq,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q29952,erzya,5 en desarrollo,36700,myv,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33557,carelio,6b amenazada,35600,krl,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33575,Idioma jakasio,2 provincial,42604,kjh,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q36757,rutul,5 en desarrollo,47400,rut,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q56318,komi permio,6b amenazada,63100,koi,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q513736,Baltic Romani,5 en desarrollo,50000,rml,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q513736,Baltic Romani,5 en desarrollo,50000,rml,Estonia,0.861,Point(26.0 59.0),1324820
http://www.wikidata.org/entity/Q513736,Baltic Romani,5 en desarrollo,50000,rml,Letonia,0.819,Point(25.0 57.0),1909000
http://www.wikidata.org/entity/Q36757,rutul,5 en desarrollo,47400,rut,Azerbaiyán,0.751,Point(47.7 40.3),10127874
http://www.wikidata.org/entity/Q33050,dungano,7 en transición,41400,dng,Kazajistán,0.8,Point(68.0 48.0),18276500
http://www.wikidata.org/entity/Q9314,gaélico escocés,2 provincial,57000,gla,Australia,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q9314,gaélico escocés,2 provincial,60130,gla,Australia,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q35492,quechua huanuqueño,5 en desarrollo,40000,qub,Perú,0.75,Point(-76.0 -9.4),29381884
http://www.wikidata.org/entity/Q34903,Bagirmi,3 amplia comunicación,44800,bmi,Chad,0.404,Point(19.4 15.466667),15477751
http://www.wikidata.org/entity/Q36639,Teda,6a vigorosa,42500,tuq,Chad,0.404,Point(19.4 15.466667),15477751
http://www.wikidata.org/entity/Q9314,gaélico escocés,2 provincial,57000,gla,Nueva Zelanda,0.917,Point(174.0 -41.2),5112300
http://www.wikidata.org/entity/Q9314,gaélico escocés,2 provincial,60130,gla,Nueva Zelanda,0.917,Point(174.0 -41.2),5112300
http://www.wikidata.org/entity/Q11059,sánscrito,4 educacional,49736,san,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33979,Newari,4 educacional,32600,new,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q35156,Car,3 amplia comunicación,37000,caq,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q35243,Braj Bhasha,5 en desarrollo,44000,bra,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q35990,Idioma lepcha,6b amenazada,66500,lep,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q37011,Zo,5 en desarrollo,61000,zom,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q56477,limbu,5 en desarrollo,40835,lif,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33516,Idioma motu,5 en desarrollo,39000,meu,Papúa Nueva Guinea,0.555,Point(147.0 -6.3),8935000
http://www.wikidata.org/entity/Q36280,marshalés,1 nacional,43900,mah,Islas Marshall,0.708,Point(171.066666666 7.116666666),53127
http://www.wikidata.org/entity/Q36280,marshalés,1 nacional,61000,mah,Islas Marshall,0.708,Point(171.066666666 7.116666666),53127
http://www.wikidata.org/entity/Q36946,Idioma warao,6a vigorosa,32800,wba,Venezuela,0.761,Point(-67.0 8.0),28515829
